instance,observation_time,collection_time,cpu_usage,memory_usage,network_usage,wattage,num_processes,wattage_kepler,wattage_kepler_new,wattage_scaph,wattage_auxilary,temperture
130.149.158.32:9100,2026-01-25 12:38:14,2026-01-25 12:38:15,3.272399999999849,0.2013984781589706,2.345089573450003,0,0,0,0,0,0,0
130.149.158.130:9100,2026-01-25 12:38:14,2026-01-25 12:38:15,1.0235999999981142,0.15030133243914867,7.8344593399999995,0,0,0,0,0,0,0
130.149.158.131:9100,2026-01-25 12:38:14,2026-01-25 12:38:15,0.17560000000051013,0.13321730934213516,2.07904364,0,0,0,0,0,0,0
130.149.158.132:9100,2026-01-25 12:38:14,2026-01-25 12:38:15,0.4779999999997243,0.4310158776425075,8.8461564,0,0,0,0,0,0,0
elise.ise.tu-berlin.de:9100,2026-01-25 12:38:14,2026-01-25 12:38:15,0.5740000000022973,0,0.009216,0,0,0,,0,0,0
10.133.7.103:9100,2026-01-25 12:38:14,2026-01-25 12:38:15,0.13200000000000656,0.024687586173368192,0.021094759999999997,0,0,0,,0,0,0
130.149.158.150:9100,2026-01-25 12:38:14,2026-01-25 12:38:15,0.38979999999995807,0.1446257929764706,0.6481902600000001,0,0,0,0,0,0,0
130.149.158.32:9100,2026-01-25 12:38:27,2026-01-25 12:38:28,3.7356000000001366,0.21090917208588233,2.2115716451366647,0,0,0,0,0,0,0
130.149.158.130:9100,2026-01-25 12:38:27,2026-01-25 12:38:28,1.0178000000029717,0.14963808589891558,7.96027138,0,0,0,0,0,0,0
130.149.158.131:9100,2026-01-25 12:38:27,2026-01-25 12:38:28,0.16860000000034314,0.13323491904217244,2.0636689399999995,0,0,0,0,0,0,0
130.149.158.132:9100,2026-01-25 12:38:27,2026-01-25 12:38:28,0.41599999999977844,0.4314721040360817,4.013951200000001,0,0,0,0,0,0,0
elise.ise.tu-berlin.de:9100,2026-01-25 12:38:27,2026-01-25 12:38:28,0.5727999999997792,0,0.009318400000000001,0,0,0,,0,0,0
10.133.7.103:9100,2026-01-25 12:38:27,2026-01-25 12:38:28,0.13399999999999757,0.024799559533695947,0.021901563973333336,0,0,0,,0,0,0
130.149.158.150:9100,2026-01-25 12:38:27,2026-01-25 12:38:28,1.0594000000000279,0.15562503487615065,0.6565238587583335,0,0,0,0,0,0,0
130.149.158.32:9100,2026-01-25 12:38:41,2026-01-25 12:38:43,3.88939999999997,0.22077747046071472,2.4382677293666695,0,0,0,0,0,0,0
130.149.158.130:9100,2026-01-25 12:38:41,2026-01-25 12:38:43,1.0769999999988067,0.15056684766974793,8.551909259999999,0,0,0,0,0,0,0
130.149.158.131:9100,2026-01-25 12:38:41,2026-01-25 12:38:43,0.17719999999987612,0.13324977834281226,2.0703037399999995,0,0,0,0,0,0,0
130.149.158.132:9100,2026-01-25 12:38:41,2026-01-25 12:38:43,0.3511999999999579,0.4313614052292838,4.0222024,0,0,0,0,0,0,0
elise.ise.tu-berlin.de:9100,2026-01-25 12:38:41,2026-01-25 12:38:43,0.5717999999995118,0,0.00905216,0,0,0,,0,0,0
10.133.7.103:9100,2026-01-25 12:38:41,2026-01-25 12:38:43,0.13580000000000053,0.02490723414662699,0.01925467483,0,0,0,,0,0,0
130.149.158.150:9100,2026-01-25 12:38:41,2026-01-25 12:38:43,1.134199999999983,0.16138010267294878,0.6900771082844445,0,0,0,0,0,0,0
130.149.158.32:9100,2026-01-25 12:38:54,2026-01-25 12:38:56,2.739399999999952,0.23701835931688686,2.4583561762620025,0,0,0,0,0,0,0
130.149.158.130:9100,2026-01-25 12:38:54,2026-01-25 12:38:56,1.0849999999992324,0.1510389319085298,8.532474720000002,0,0,0,0,0,0,0
130.149.158.131:9100,2026-01-25 12:38:54,2026-01-25 12:38:56,0.17399999999966956,0.13325676149972354,1.9961937400000007,0,0,0,0,0,0,0
130.149.158.132:9100,2026-01-25 12:38:54,2026-01-25 12:38:56,0.3321999999999457,0.431470939640609,4.02210596,0,0,0,0,0,0,0
elise.ise.tu-berlin.de:9100,2026-01-25 12:38:54,2026-01-25 12:38:56,0.5509999999983666,0,0.00903168,0,0,0,,0,0,0
10.133.7.103:9100,2026-01-25 12:38:54,2026-01-25 12:38:56,0.13219999999997958,0.02516769018898335,0.04988268415333333,0,0,0,,0,0,0
130.149.158.150:9100,2026-01-25 12:38:54,2026-01-25 12:38:56,1.3568000000000078,0.1695710854287168,0.615176367419583,0,0,0,0,0,0,0
130.149.158.32:9100,2026-01-25 12:39:07,2026-01-25 12:39:09,2.602000000000204,0.25119517683108306,2.627011461361,0,0,0,0,0,0,0
130.149.158.130:9100,2026-01-25 12:39:07,2026-01-25 12:39:09,0.9553999999992409,0.15143038139749276,7.30655122,0,0,0,0,0,0,0
130.149.158.131:9100,2026-01-25 12:39:07,2026-01-25 12:39:09,0.15399999999957376,0.13324163430303848,1.97656834,0,0,0,0,0,0,0
130.149.158.132:9100,2026-01-25 12:39:07,2026-01-25 12:39:09,0.33600000000008545,0.4316757920069071,3.95914014,0,0,0,0,0,0,0
elise.ise.tu-berlin.de:9100,2026-01-25 12:39:07,2026-01-25 12:39:09,0.5767999999992026,0,0.00888832,0,0,0,,0,0,0
10.133.7.103:9100,2026-01-25 12:39:07,2026-01-25 12:39:09,0.09359999999998128,0.0252817657311718,0.048304854673333335,0,0,0,,0,0,0
130.149.158.150:9100,2026-01-25 12:39:07,2026-01-25 12:39:09,1.3509999999999363,0.18941841435553375,0.6242395517716659,0,0,0,0,0,0,0
