instance,observation_time,collection_time,cpu_usage,memory_usage,network_usage,wattage,num_processes,wattage_kepler,wattage_kepler_new,wattage_scaph,wattage_auxilary,temperture
10.133.7.103:9100,2026-01-22 17:36:30,2026-01-22 17:36:31,0.12340000000000591,0.021153346547391205,0.044582399999999994,0,0,0,,0,0,0
130.149.158.130:9100,2026-01-22 17:36:30,2026-01-22 17:36:31,0.7112000000033646,0.15347914847104815,4.422049179999998,0,0,0,0,0,0,0
130.149.158.132:9100,2026-01-22 17:36:30,2026-01-22 17:36:31,0.359400000000013,0.4237369165952187,3.9913545600000004,0,0,0,0,0,0,0
130.149.158.131:9100,2026-01-22 17:36:30,2026-01-22 17:36:31,0.15880000000017985,0.13038291560481607,2.0230071800000005,0,0,0,0,0,0,0
130.149.158.32:9100,2026-01-22 17:36:30,2026-01-22 17:36:31,3.3314000000000217,0.20478849926220344,2.200136422073334,0,0,0,0,0,0,30
130.149.158.150:9100,2026-01-22 17:36:30,2026-01-22 17:36:31,0.6041999999999544,0.14486458665202884,0.6701708910083332,0,0,0,0,0,0,49
elise.ise.tu-berlin.de:9100,2026-01-22 17:36:30,2026-01-22 17:36:31,0.48879999999949625,0,0.010035200000000001,0,0,0,,0,0,0
10.133.7.103:9100,2026-01-22 17:36:44,2026-01-22 17:36:46,0.13800000000000132,0.020339167222629517,0.019986181908333327,0,0,0,,0,0,0
130.149.158.130:9100,2026-01-22 17:36:44,2026-01-22 17:36:46,0.8257999999995724,0.15365281915114837,5.353752780000001,0,0,0,0,0,0,0
130.149.158.132:9100,2026-01-22 17:36:44,2026-01-22 17:36:46,0.39419999999986205,0.4239686583732464,4.020626000000001,0,0,0,0,0,0,0
130.149.158.131:9100,2026-01-22 17:36:44,2026-01-22 17:36:46,0.15879999999958275,0.13034633886477942,2.03543604,0,0,0,0,0,0,0
130.149.158.32:9100,2026-01-22 17:36:44,2026-01-22 17:36:46,4.113600000000245,0.2239542085930205,2.6041916540250005,0,0,0,0,0,0,29.8
130.149.158.150:9100,2026-01-22 17:36:44,2026-01-22 17:36:46,0.6847999999999729,0.1499789086923783,0.7246699109666664,0,0,0,0,0,0,49
elise.ise.tu-berlin.de:9100,2026-01-22 17:36:44,2026-01-22 17:36:46,0.49440000000199225,0,0.008970239999999999,0,0,0,,0,0,0
10.133.7.103:9100,2026-01-22 17:37:01,2026-01-22 17:37:04,0.13360000000000152,0.019965390707487818,0.05281294288333334,0,0,0,,0,0,0
130.149.158.130:9100,2026-01-22 17:37:01,2026-01-22 17:37:04,0.9855999999990309,0.152883052427642,7.50184412,0,0,0,0,0,0,0
130.149.158.132:9100,2026-01-22 17:37:01,2026-01-22 17:37:04,0.3795999999999297,0.4242100131836647,3.9932466,0,0,0,0,0,0,0
130.149.158.131:9100,2026-01-22 17:37:01,2026-01-22 17:37:04,0.14419999999990527,0.130267702445648,2.0274123000000004,0,0,0,0,0,0,0
130.149.158.32:9100,2026-01-22 17:37:01,2026-01-22 17:37:04,3.4093999999998754,0.23524037153324773,2.5271188194258323,0,0,0,0,0,0,29.8
130.149.158.150:9100,2026-01-22 17:37:01,2026-01-22 17:37:04,1.0749999999999915,0.16333836931739232,0.6999464003966667,0,0,0,0,0,0,49
elise.ise.tu-berlin.de:9100,2026-01-22 17:37:01,2026-01-22 17:37:04,0.5122000000017898,0,0.008806399999999999,0,0,0,,0,0,0
