Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768978102,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1768978103,2,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,41,47.057222516741604,40.59772501932457,53.516720014158636,130492.0
1768978103,2,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,41,47.057222516741604,40.59772501932457,53.516720014158636,130492.0
1768978104,2,GET,/category,0.000000,0.000000,54,54,54,54,54,54,54,54,54,54,54,2,0,41,47.057222516741604,40.59772501932457,53.516720014158636,130492.0
1768978104,2,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,33.39255400351249,33.79810700425878,33.39255400351249,34.20366000500508,113571.5
1768978104,2,,Aggregated,0.000000,0.000000,34,34,34,34,34,34,34,34,34,34,34,4,0,34,40.42766476050019,33.39255400351249,53.516720014158636,122031.75
1768978105,2,GET,/category,0.000000,0.000000,54,54,54,54,54,54,54,54,54,54,54,2,0,41,47.057222516741604,40.59772501932457,53.516720014158636,130492.0
1768978105,2,GET,/product,0.000000,0.000000,33,33,33,33,33,33,33,33,33,33,33,2,0,33.39255400351249,33.79810700425878,33.39255400351249,34.20366000500508,113571.5
1768978105,2,,Aggregated,0.000000,0.000000,34,34,34,34,34,34,34,34,34,34,34,4,0,34,40.42766476050019,33.39255400351249,53.516720014158636,122031.75
1768978106,2,GET,/category,0.000000,0.000000,54,54,54,54,54,54,54,54,54,54,54,2,0,41,47.057222516741604,40.59772501932457,53.516720014158636,130492.0
1768978106,2,GET,/product,0.000000,0.000000,33,33,33,33,33,33,33,33,33,33,33,2,0,33.39255400351249,33.79810700425878,33.39255400351249,34.20366000500508,113571.5
1768978106,2,,Aggregated,0.000000,0.000000,34,34,34,34,34,34,34,34,34,34,34,4,0,34,40.42766476050019,33.39255400351249,53.516720014158636,122031.75
1768978107,2,POST,/cartAction | add to cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3.7060784961795434,2.79640598455444,4.615751007804647,0.0
1768978107,2,GET,/category,0.666667,0.000000,54,54,54,54,54,54,54,54,54,54,54,2,0,41,47.057222516741604,40.59772501932457,53.516720014158636,130492.0
1768978107,2,GET,/product,0.666667,0.000000,33,33,33,33,33,33,33,33,33,33,33,2,0,33.39255400351249,33.79810700425878,33.39255400351249,34.20366000500508,113571.5
1768978107,2,,Aggregated,1.333333,0.000000,33,33,34,34,34,34,34,34,34,34,34,6,0,33,28.187136005726643,2.79640598455444,53.516720014158636,81354.5
1768978108,2,POST,/cartAction | add to cart,0.000000,0.000000,3,3,3,3,3,3,3,3,3,3,3,2,0,3,3.7060784961795434,2.79640598455444,4.615751007804647,0.0
1768978108,2,GET,/category,0.666667,0.000000,54,54,54,54,54,54,54,54,54,54,54,2,0,41,47.057222516741604,40.59772501932457,53.516720014158636,130492.0
1768978108,2,GET,/product,0.666667,0.000000,33,33,33,33,33,33,33,33,33,33,33,2,0,33.39255400351249,33.79810700425878,33.39255400351249,34.20366000500508,113571.5
1768978108,2,GET,/tools.descartes.teastore.webui/cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,811.9866530178115,902.916314516915,811.9866530178115,993.8459760160185,9579.0
1768978108,2,,Aggregated,1.333333,0.000000,34,34,810,810,990,990,990,990,990,990,990,8,0,34,246.86943063352373,2.79640598455444,993.8459760160185,63410.625
