collection_time,observation_time,name,namespace,cpu_usage,memory_usage,network_usage,instance,wattage_kepler_new,wattage_kepler,wattage_scaph
2026-02-03 20:45:38,2026-02-03 20:45:37,teastore-webui-0,teastore,0.0,75.087872,0.00015628441944890792,sm-gpu,0.0,4.413,0.0
2026-02-03 20:45:38,2026-02-03 20:45:37,teastore-image-0,teastore,0.6534637778631822,86.540288,0.0,sm-gpu,0.0,4.4157,0.0
2026-02-03 20:45:38,2026-02-03 20:45:37,loadgenerator,teastore,0.0,3.0146560000000004,0.0,ise-knode3,0.0,0.0,0.0
2026-02-03 20:45:38,2026-02-03 20:45:37,teastore-db-0,teastore,0.0001540386803185439,17.227776000000002,0.00007328895967639995,sm-gpu,0.0,0.0,0.0
2026-02-03 20:45:38,2026-02-03 20:45:37,teastore-registry-0,teastore,0.0,45.524309333333335,0.00006650453141886674,sm-gpu,0.0,3.9165000000000005,0.0
2026-02-03 20:45:38,2026-02-03 20:45:37,teastore-recommender-0,teastore,0.0,2.7129173333333334,0.0000665520588750657,sm-gpu,0.0,4.4052,0.0
2026-02-03 20:45:38,2026-02-03 20:45:37,teastore-persistence-0,teastore,0.00014717992913913628,68.08644266666667,0.00018330548736275118,sm-gpu,0.0,4.4424,0.0
2026-02-03 20:45:38,2026-02-03 20:45:37,teastore-auth-0,teastore,0.2998425436616438,42.759509333333334,0.00010878699558398052,sm-gpu,0.0,10.0713,0.0
2026-02-03 20:45:53,2026-02-03 20:45:51,teastore-webui-0,teastore,0.6517891721419186,170.57041066666667,0.00014813333333333332,sm-gpu,1.9668663,6.459300000000001,0.0
2026-02-03 20:45:53,2026-02-03 20:45:51,teastore-webui-1,teastore,0.0,2.177024,0.0,sm-gpu,0.0,0.0,0.0
2026-02-03 20:45:53,2026-02-03 20:45:51,teastore-image-0,teastore,0.5219644781080752,112.80315733333332,0.00019485764675686578,sm-gpu,0.5896259999999998,4.329000000000001,0.0
2026-02-03 20:45:53,2026-02-03 20:45:51,loadgenerator,teastore,0.06973882741619035,22.31227733333333,0.00016503333333333332,ise-knode3,0.0,0.0,0.0
2026-02-03 20:45:53,2026-02-03 20:45:51,teastore-db-0,teastore,0.2662148631677604,33.48548266666668,0.00007955000000000001,sm-gpu,0.36595310000000003,1.1568,0.0
