Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769080542,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769080543,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769080544,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769080545,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769080546,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769080547,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769080548,2,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,5317.609889985761,5317.609889985761,5317.609889985761,5317.609889985761,7020.0
1769080548,2,,Aggregated,0.000000,0.000000,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,1,1,5317.609889985761,5317.609889985761,5317.609889985761,5317.609889985761,7020.0
1769080549,0,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,5317.609889985761,5317.609889985761,5317.609889985761,5317.609889985761,7020.0
1769080549,0,,Aggregated,0.000000,0.000000,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,1,1,5317.609889985761,5317.609889985761,5317.609889985761,5317.609889985761,7020.0
1769080550,0,GET,/category,0.000000,0.000000,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,1,1,5317.609889985761,5317.609889985761,5317.609889985761,5317.609889985761,7020.0
1769080550,0,,Aggregated,0.000000,0.000000,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,1,1,5317.609889985761,5317.609889985761,5317.609889985761,5317.609889985761,7020.0
1769080551,2,GET,/category,0.142857,0.142857,400,400,5300,5300,5300,5300,5300,5300,5300,5300,5300,3,1,400.0,2010.0211496658933,314.10913800937124,5317.609889985761,78690.66666666667
1769080551,2,,Aggregated,0.142857,0.142857,400,400,5300,5300,5300,5300,5300,5300,5300,5300,5300,3,1,400.0,2010.0211496658933,314.10913800937124,5317.609889985761,78690.66666666667
1769080552,4,GET,/category,0.125000,0.125000,310,400,400,5300,5300,5300,5300,5300,5300,5300,5300,5,1,310.0,1300.44832979911,219.4287400052417,5317.609889985761,107609.2
1769080552,4,,Aggregated,0.125000,0.125000,310,400,400,5300,5300,5300,5300,5300,5300,5300,5300,5,1,310.0,1300.44832979911,219.4287400052417,5317.609889985761,107609.2
1769080553,5,GET,/category,0.125000,0.125000,310,310,400,400,5300,5300,5300,5300,5300,5300,5300,6,1,250.0,1108.0754526677385,146.21106701088138,5317.609889985761,107970.0
1769080553,5,,Aggregated,0.125000,0.125000,310,310,400,400,5300,5300,5300,5300,5300,5300,5300,6,1,250.0,1108.0754526677385,146.21106701088138,5317.609889985761,107970.0
1769080554,5,GET,/category,0.300000,0.100000,250,310,400,400,5300,5300,5300,5300,5300,5300,5300,7,1,250.0,972.2479521463226,146.21106701088138,5317.609889985761,107712.71428571429
1769080554,5,,Aggregated,0.300000,0.100000,250,310,400,400,5300,5300,5300,5300,5300,5300,5300,7,1,250.0,972.2479521463226,146.21106701088138,5317.609889985761,107712.71428571429
1769080555,5,GET,/category,0.300000,0.100000,230,250,310,400,5300,5300,5300,5300,5300,5300,5300,9,1,230.0,791.8337923345259,93.5984319949057,5317.609889985761,106286.77777777778
1769080555,5,,Aggregated,0.300000,0.100000,230,250,310,400,5300,5300,5300,5300,5300,5300,5300,9,1,230.0,791.8337923345259,93.5984319949057,5317.609889985761,106286.77777777778
1769080556,5,GET,/category,0.300000,0.100000,230,250,310,400,5300,5300,5300,5300,5300,5300,5300,9,1,230.0,791.8337923345259,93.5984319949057,5317.609889985761,106286.77777777778
1769080556,5,,Aggregated,0.300000,0.100000,230,250,310,400,5300,5300,5300,5300,5300,5300,5300,9,1,230.0,791.8337923345259,93.5984319949057,5317.609889985761,106286.77777777778
1769080557,0,GET,/category,0.300000,0.100000,230,250,310,400,5300,5300,5300,5300,5300,5300,5300,9,1,230.0,791.8337923345259,93.5984319949057,5317.609889985761,106286.77777777778
1769080557,0,,Aggregated,0.300000,0.100000,230,250,310,310,400,400,400,400,400,400,400,9,1,230.0,791.8337923345259,93.5984319949057,5317.609889985761,106286.77777777778
1769080558,0,GET,/category,0.300000,0.100000,230,250,310,400,5300,5300,5300,5300,5300,5300,5300,9,1,230.0,791.8337923345259,93.5984319949057,5317.609889985761,106286.77777777778
1769080558,0,,Aggregated,0.300000,0.100000,230,250,310,310,400,400,400,400,400,400,400,9,1,230.0,791.8337923345259,93.5984319949057,5317.609889985761,106286.77777777778
1769080559,2,GET,/category,0.900000,0.100000,220,250,310,310,400,5300,5300,5300,5300,5300,5300,11,1,220.0,686.1695750029122,93.5984319949057,5317.609889985761,106617.63636363637
1769080559,2,,Aggregated,0.900000,0.100000,220,230,250,310,400,400,400,400,400,400,400,11,1,220.0,686.1695750029122,93.5984319949057,5317.609889985761,106617.63636363637
1769080560,4,GET,/category,0.900000,0.100000,210,220,250,250,310,400,400,400,400,400,400,13,1,210.0,592.2156458478779,39.31390697835013,5317.609889985761,106206.53846153847
1769080560,4,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,59.79093298083171,59.79093298083171,59.79093298083171,59.79093298083171,87592.0
1769080560,4,,Aggregated,0.900000,0.100000,210,220,230,250,310,400,400,400,400,400,400,14,1,210.0,554.1853092145175,39.31390697835013,5317.609889985761,104876.92857142857
1769080561,6,GET,/category,0.800000,0.000000,200,210,220,220,230,250,250,250,250,250,250,15,1,210.0,538.5477118679167,39.31390697835013,5317.609889985761,108647.13333333333
1769080561,6,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,59.79093298083171,59.79093298083171,59.79093298083171,59.79093298083171,87592.0
1769080561,6,,Aggregated,0.800000,0.000000,180,210,210,220,230,250,250,250,250,250,250,16,1,200.0,508.6254131874739,39.31390697835013,5317.609889985761,107331.1875
1769080562,8,GET,/category,1.200000,0.000000,190,210,220,230,230,250,250,250,250,250,250,18,1,200.0,477.01244927884545,39.31390697835013,5317.609889985761,108603.33333333333
1769080562,8,GET,/product,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,2,0,60,150.07395898282994,59.79093298083171,240.35698498482816,90258.5
1769080562,8,,Aggregated,1.200000,0.000000,190,210,220,230,240,250,250,250,250,250,250,20,1,200.0,444.3186002492439,39.31390697835013,5317.609889985761,106768.85
1769080563,8,GET,/category,1.200000,0.000000,180,200,210,210,230,230,230,230,230,230,230,19,1,200.0,453.4867623695295,30.0243980018422,5317.609889985761,108409.78947368421
1769080563,8,GET,/product,0.100000,0.000000,79,79,240,240,240,240,240,240,240,240,240,4,0,76,113.57848723855568,59.79093298083171,240.35698498482816,93445.5
1769080563,8,,Aggregated,1.300000,0.000000,160,200,210,210,230,240,240,240,240,240,240,23,1,190.0,394.3722797380558,30.0243980018422,5317.609889985761,105807.30434782608
1769080564,8,GET,/category,1.200000,0.000000,180,200,210,210,230,230,230,230,230,230,230,19,1,200.0,453.4867623695295,30.0243980018422,5317.609889985761,108409.78947368421
1769080564,8,GET,/product,0.100000,0.000000,79,79,240,240,240,240,240,240,240,240,240,4,0,76,113.57848723855568,59.79093298083171,240.35698498482816,93445.5
1769080564,8,,Aggregated,1.300000,0.000000,160,200,210,210,230,240,240,240,240,240,240,23,1,190.0,394.3722797380558,30.0243980018422,5317.609889985761,105807.30434782608
1769080565,0,GET,/category,1.200000,0.000000,180,200,210,210,230,230,230,230,230,230,230,19,1,200.0,453.4867623695295,30.0243980018422,5317.609889985761,108409.78947368421
1769080565,0,GET,/product,0.100000,0.000000,79,79,240,240,240,240,240,240,240,240,240,4,0,76,113.57848723855568,59.79093298083171,240.35698498482816,93445.5
1769080565,0,,Aggregated,1.300000,0.000000,160,200,210,210,230,240,240,240,240,240,240,23,1,190.0,394.3722797380558,30.0243980018422,5317.609889985761,105807.30434782608
1769080566,0,GET,/category,1.200000,0.000000,190,200,210,210,230,230,230,230,230,230,230,19,1,200.0,453.4867623695295,30.0243980018422,5317.609889985761,108409.78947368421
1769080566,0,GET,/product,0.100000,0.000000,79,79,240,240,240,240,240,240,240,240,240,4,0,76,113.57848723855568,59.79093298083171,240.35698498482816,93445.5
1769080566,0,,Aggregated,1.300000,0.000000,180,200,210,210,230,240,240,240,240,240,240,23,1,190.0,394.3722797380558,30.0243980018422,5317.609889985761,105807.30434782608
1769080567,2,GET,/category,1.300000,0.000000,180,190,210,210,210,230,230,230,230,230,230,21,1,190.0,413.5343247630988,30.0243980018422,5317.609889985761,110022.90476190476
1769080567,2,GET,/product,0.400000,0.000000,79,79,240,240,240,240,240,240,240,240,240,4,0,76,113.57848723855568,59.79093298083171,240.35698498482816,93445.5
1769080567,2,,Aggregated,1.700000,0.000000,110,190,210,210,230,240,240,240,240,240,240,25,1,180.0,365.5413907591719,30.0243980018422,5317.609889985761,107370.52
1769080568,4,GET,/category,1.000000,0.000000,170,180,200,210,210,230,230,230,230,230,230,24,1,180.0,377.8381461682632,28.234197990968823,5317.609889985761,111182.79166666667
